geo_level,geo_name,year,state_name,pct_black_alone,pct_owner_occupied_black_alone,rpl_themes,quartiles_rpl_themes
county,"Cabell County, West Virginia",2023,West Virginia,4.2,1.7,0.728000000,51-75% of geographies
county,"Hickory County, Missouri",2023,Missouri,0.1,0.0,0.616000000,51-75% of geographies
county,"Monroe County, Mississippi",2023,Mississippi,30.2,24.2,0.616000000,51-75% of geographies
county,"Humboldt County, Nevada",2023,Nevada,0.7,0.2,0.616000000,51-75% of geographies
county,"Dakota County, Nebraska",2023,Nebraska,8.1,0.0,0.732000000,51-75% of geographies
county,"Gordon County, Georgia",2023,Georgia,3.7,3.2,0.732000000,51-75% of geographies
county,"Marion County, Texas",2023,Texas,21.6,19.2,0.732000000,51-75% of geographies
county,"Corson County, South Dakota",2023,South Dakota,0.1,0.0,0.732000000,51-75% of geographies
county,"Henry County, Alabama",2023,Alabama,25.2,19.7,0.620000000,51-75% of geographies
county,"Solano County, California",2023,California,12.9,9.7,0.620000000,51-75% of geographies
county,"Marshall County, Alabama",2023,Alabama,2.6,1.7,0.620000000,51-75% of geographies
county,"Franklin County, Arkansas",2023,Arkansas,0.2,0.0,0.620000000,51-75% of geographies
county,"Greene County, Georgia",2023,Georgia,30.7,20.7,0.508000000,51-75% of geographies
county,"Owsley County, Kentucky",2023,Kentucky,0.0,0.0,0.508000000,51-75% of geographies
county,"Lancaster County, Virginia",2023,Virginia,27.8,22.7,0.508000000,51-75% of geographies
county,"Kane County, Illinois",2023,Illinois,5.1,3.1,0.508000000,51-75% of geographies
county,"Scotts Bluff County, Nebraska",2023,Nebraska,0.6,0.0,0.736000000,51-75% of geographies
county,"Ford County, Kansas",2023,Kansas,3.1,2.0,0.736000000,51-75% of geographies
county,"Lawrence County, Missouri",2023,Missouri,0.3,0.0,0.736000000,51-75% of geographies
county,"Tripp County, South Dakota",2023,South Dakota,0.6,0.0,0.624000000,51-75% of geographies
county,"Daviess County, Indiana",2023,Indiana,1.6,0.6,0.624000000,51-75% of geographies
county,"Erie County, Pennsylvania",2023,Pennsylvania,6.9,2.8,0.624000000,51-75% of geographies
county,"Conecuh County, Alabama",2023,Alabama,45.8,37.5,0.512000000,51-75% of geographies
county,"Swift County, Minnesota",2023,Minnesota,0.7,0.0,0.512000000,51-75% of geographies
county,"Sanpete County, Utah",2023,Utah,0.9,0.0,0.512000000,51-75% of geographies
county,"Grant County, New Mexico",2023,New Mexico,0.7,1.0,0.740000000,51-75% of geographies
county,"Winn Parish, Louisiana",2023,Louisiana,28.8,19.2,0.740000000,51-75% of geographies
county,"Midland County, Texas",2023,Texas,7.2,6.1,0.740000000,51-75% of geographies
county,"Jasper County, Mississippi",2023,Mississippi,53.2,48.6,0.628000000,51-75% of geographies
county,"Johnson County, Texas",2023,Texas,4.9,3.6,0.628000000,51-75% of geographies
county,"Fall River County, South Dakota",2023,South Dakota,0.2,0.0,0.628000000,51-75% of geographies
county,"Montrose County, Colorado",2023,Colorado,0.3,0.1,0.516000000,51-75% of geographies
county,"Polk County, Tennessee",2023,Tennessee,0.8,0.0,0.516000000,51-75% of geographies
county,"Daviess County, Missouri",2023,Missouri,0.9,0.0,0.516000000,51-75% of geographies
county,"Kerr County, Texas",2023,Texas,1.6,1.1,0.744000000,51-75% of geographies
county,"Jefferson County, Florida",2023,Florida,30.1,22.5,0.744000000,51-75% of geographies
county,"Charlotte County, Virginia",2023,Virginia,25.2,20.3,0.744000000,51-75% of geographies
county,"Aiken County, South Carolina",2023,South Carolina,24.5,18.8,0.632000000,51-75% of geographies
county,"Harper County, Kansas",2023,Kansas,0.8,0.1,0.632000000,51-75% of geographies
county,"Tuolumne County, California",2023,California,1.7,0.7,0.632000000,51-75% of geographies
county,"Cleburne County, Alabama",2023,Alabama,3.9,5.7,0.520000000,51-75% of geographies
county,"Gladwin County, Michigan",2023,Michigan,0.3,0.2,0.520000000,51-75% of geographies
county,"Idaho County, Idaho",2023,Idaho,0.1,0.0,0.520000000,51-75% of geographies
county,"Burke County, Georgia",2023,Georgia,45.3,36.6,0.748000000,51-75% of geographies
county,"Hampton city, Virginia",2023,Virginia,49.0,42.6,0.748000000,51-75% of geographies
county,"Anderson County, Tennessee",2023,Tennessee,3.4,2.7,0.636000000,51-75% of geographies
county,"Pulaski County, Illinois",2023,Illinois,32.3,26.6,0.636000000,51-75% of geographies
county,"Hawaii County, Hawaii",2023,Hawaii,0.8,0.7,0.636000000,51-75% of geographies
county,"Goliad County, Texas",2023,Texas,5.1,3.0,0.524000000,51-75% of geographies
county,"Bourbon County, Kentucky",2023,Kentucky,4.8,3.5,0.524000000,51-75% of geographies
county,"Decatur County, Iowa",2023,Iowa,1.6,0.0,0.524000000,51-75% of geographies
county,"Lowndes County, Mississippi",2023,Mississippi,44.0,34.8,0.752000000,51-75% of geographies
county,"McDowell County, North Carolina",2023,North Carolina,3.9,1.2,0.752000000,51-75% of geographies
county,"Wayne County, Indiana",2023,Indiana,4.1,2.9,0.752000000,51-75% of geographies
county,"Polk County, Oregon",2023,Oregon,0.8,0.2,0.640000000,51-75% of geographies
county,"Walker County, Alabama",2023,Alabama,6.1,3.6,0.640000000,51-75% of geographies
county,"Phelps County, Missouri",2023,Missouri,2.0,0.7,0.640000000,51-75% of geographies
county,"Greene County, Indiana",2023,Indiana,0.4,0.3,0.528000000,51-75% of geographies
county,"Gilliam County, Oregon",2023,Oregon,0.0,0.0,0.528000000,51-75% of geographies
county,"Mercer County, Pennsylvania",2023,Pennsylvania,5.6,2.2,0.528000000,51-75% of geographies
county,"Knox County, Illinois",2023,Illinois,7.8,2.2,0.644000000,51-75% of geographies
county,"Hot Spring County, Arkansas",2023,Arkansas,11.5,6.1,0.644000000,51-75% of geographies
county,"Marion County, Ohio",2023,Ohio,5.2,0.6,0.644000000,51-75% of geographies
county,"Ellis County, Oklahoma",2023,Oklahoma,0.2,0.0,0.532000000,51-75% of geographies
county,"St. Clair County, Illinois",2023,Illinois,28.0,17.7,0.532000000,51-75% of geographies
county,"Greene County, Missouri",2023,Missouri,2.9,1.2,0.532000000,51-75% of geographies
county,"Breckinridge County, Kentucky",2023,Kentucky,1.6,1.1,0.648000000,51-75% of geographies
county,"Allen County, Kentucky",2023,Kentucky,0.5,0.1,0.648000000,51-75% of geographies
county,"Brewster County, Texas",2023,Texas,0.3,0.1,0.648000000,51-75% of geographies
county,"Randolph County, North Carolina",2023,North Carolina,6.1,4.1,0.648000000,51-75% of geographies
county,"Adams County, Indiana",2023,Indiana,0.4,0.0,0.536000000,51-75% of geographies
county,"Kearny County, Kansas",2023,Kansas,1.2,0.0,0.536000000,51-75% of geographies
county,"Benton County, Missouri",2023,Missouri,0.9,0.3,0.536000000,51-75% of geographies
county,"Duchesne County, Utah",2023,Utah,0.1,0.0,0.536000000,51-75% of geographies
county,"Washington County, Texas",2023,Texas,15.2,11.4,0.652000000,51-75% of geographies
county,"Brazoria County, Texas",2023,Texas,15.8,13.6,0.652000000,51-75% of geographies
county,"Adams County, Ohio",2023,Ohio,0.4,0.1,0.652000000,51-75% of geographies
county,"Macon County, Illinois",2023,Illinois,17.1,8.7,0.540000000,51-75% of geographies
county,"Piute County, Utah",2023,Utah,0.1,0.0,0.540000000,51-75% of geographies
county,"Lancaster County, Pennsylvania",2023,Pennsylvania,4.0,1.9,0.540000000,51-75% of geographies
county,"Saline County, Illinois",2023,Illinois,2.8,1.9,0.656000000,51-75% of geographies
county,"Knox County, Texas",2023,Texas,4.0,3.9,0.656000000,51-75% of geographies
county,"Pontotoc County, Oklahoma",2023,Oklahoma,2.5,0.9,0.656000000,51-75% of geographies
county,"Warren County, Illinois",2023,Illinois,2.8,0.7,0.544000000,51-75% of geographies
county,"Webster County, Missouri",2023,Missouri,1.1,0.5,0.544000000,51-75% of geographies
county,"Logan County, Arkansas",2023,Arkansas,1.7,0.8,0.544000000,51-75% of geographies
county,"Fulton County, Georgia",2023,Georgia,43.1,33.5,0.660000000,51-75% of geographies
county,"Hernando County, Florida",2023,Florida,5.0,3.5,0.660000000,51-75% of geographies
county,"Parmer County, Texas",2023,Texas,0.4,0.2,0.660000000,51-75% of geographies
county,"Calloway County, Kentucky",2023,Kentucky,3.8,0.8,0.548000000,51-75% of geographies
county,"Briscoe County, Texas",2023,Texas,5.4,5.5,0.548000000,51-75% of geographies
county,"Dauphin County, Pennsylvania",2023,Pennsylvania,17.7,9.7,0.548000000,51-75% of geographies
county,"Jackson County, Kentucky",2023,Kentucky,0.2,0.0,0.664000000,51-75% of geographies
county,"Cedar County, Missouri",2023,Missouri,0.4,0.0,0.664000000,51-75% of geographies
county,"South Central Connecticut Planning Region, Connecticut",2023,Connecticut,14.0,8.2,0.664000000,51-75% of geographies
county,"DeKalb County, Illinois",2023,Illinois,7.8,1.9,0.552000000,51-75% of geographies
county,"McCracken County, Kentucky",2023,Kentucky,10.0,6.1,0.552000000,51-75% of geographies
county,"Schoolcraft County, Michigan",2023,Michigan,0.6,0.0,0.552000000,51-75% of geographies
county,"Kenedy County, Texas",2023,Texas,0.0,0.0,0.668000000,51-75% of geographies
county,"Wayne County, Missouri",2023,Missouri,0.4,0.5,0.668000000,51-75% of geographies
county,"Union County, Arkansas",2023,Arkansas,32.4,26.6,0.668000000,51-75% of geographies
county,"Lackawanna County, Pennsylvania",2023,Pennsylvania,3.1,0.9,0.556000000,51-75% of geographies
county,"Sonoma County, California",2023,California,1.6,0.6,0.556000000,51-75% of geographies
county,"Hawkins County, Tennessee",2023,Tennessee,1.2,1.2,0.556000000,51-75% of geographies
county,"Hays County, Texas",2023,Texas,4.1,2.9,0.672000000,51-75% of geographies
county,"Benewah County, Idaho",2023,Idaho,0.7,0.0,0.672000000,51-75% of geographies
county,"Etowah County, Alabama",2023,Alabama,15.0,9.0,0.672000000,51-75% of geographies
county,"Franklin County, New York",2023,New York,3.4,0.0,0.560000000,51-75% of geographies
county,"Denver County, Colorado",2023,Colorado,8.8,6.1,0.560000000,51-75% of geographies
county,"Cassia County, Idaho",2023,Idaho,0.1,0.0,0.560000000,51-75% of geographies
county,"Mingo County, West Virginia",2023,West Virginia,2.0,3.8,0.676000000,51-75% of geographies
county,"Pershing County, Nevada",2023,Nevada,4.2,0.0,0.676000000,51-75% of geographies
county,"Buckingham County, Virginia",2023,Virginia,32.1,28.8,0.676000000,51-75% of geographies
county,"Southeast Fairbanks Census Area, Alaska",2023,Alaska,0.9,2.2,0.676000000,51-75% of geographies
county,"Hamilton County, Tennessee",2023,Tennessee,17.6,12.0,0.564000000,51-75% of geographies
county,"Spokane County, Washington",2023,Washington,2.0,0.9,0.564000000,51-75% of geographies
county,"Naugatuck Valley Planning Region, Connecticut",2023,Connecticut,11.2,7.6,0.564000000,51-75% of geographies
county,"Fayette County, Illinois",2023,Illinois,3.8,0.9,0.564000000,51-75% of geographies
county,"Walker County, Georgia",2023,Georgia,4.4,3.2,0.680000000,51-75% of geographies
county,"Coffee County, Alabama",2023,Alabama,16.6,10.6,0.680000000,51-75% of geographies
county,"Marshall County, Iowa",2023,Iowa,1.9,0.3,0.680000000,51-75% of geographies
county,"Putnam County, Georgia",2023,Georgia,25.6,22.9,0.568000000,51-75% of geographies
county,"Menifee County, Kentucky",2023,Kentucky,0.2,0.0,0.568000000,51-75% of geographies
county,"Newton County, Missouri",2023,Missouri,0.9,0.2,0.568000000,51-75% of geographies
county,"Clark County, Idaho",2023,Idaho,0.0,0.0,0.541000000,51-75% of geographies
county,"Mille Lacs County, Minnesota",2023,Minnesota,0.3,0.0,0.541000000,51-75% of geographies
county,"Clinton County, Pennsylvania",2023,Pennsylvania,1.4,0.2,0.541000000,51-75% of geographies
county,"Crawford County, Missouri",2023,Missouri,0.6,0.1,0.657000000,51-75% of geographies
county,"McDuffie County, Georgia",2023,Georgia,41.1,32.0,0.657000000,51-75% of geographies
county,"Genesee County, Michigan",2023,Michigan,19.4,12.7,0.657000000,51-75% of geographies
county,"Metcalfe County, Kentucky",2023,Kentucky,2.2,2.8,0.545000000,51-75% of geographies
county,"Gilmer County, Georgia",2023,Georgia,0.8,0.2,0.545000000,51-75% of geographies
county,"Berkeley County, South Carolina",2023,South Carolina,23.2,21.0,0.545000000,51-75% of geographies
county,"Clay County, Tennessee",2023,Tennessee,0.9,0.0,0.661000000,51-75% of geographies
county,"Granville County, North Carolina",2023,North Carolina,29.5,24.7,0.661000000,51-75% of geographies
county,"Saguache County, Colorado",2023,Colorado,0.7,0.0,0.661000000,51-75% of geographies
county,"Jasper County, Georgia",2023,Georgia,17.1,12.3,0.549000000,51-75% of geographies
county,"Richmond County, Virginia",2023,Virginia,27.9,17.8,0.549000000,51-75% of geographies
county,"Lincoln County, Georgia",2023,Georgia,27.3,19.9,0.549000000,51-75% of geographies
county,"Middlesex County, New Jersey",2023,New Jersey,10.4,6.7,0.665000000,51-75% of geographies
county,"Scott County, Missouri",2023,Missouri,11.2,5.3,0.665000000,51-75% of geographies
county,"Jefferson County, New York",2023,New York,5.0,1.1,0.665000000,51-75% of geographies
county,"Cleveland County, Oklahoma",2023,Oklahoma,4.9,2.8,0.553000000,51-75% of geographies
county,"Trumbull County, Ohio",2023,Ohio,8.0,4.3,0.553000000,51-75% of geographies
county,"Davidson County, North Carolina",2023,North Carolina,9.3,5.9,0.553000000,51-75% of geographies
county,"Roberts County, South Dakota",2023,South Dakota,0.3,0.0,0.669000000,51-75% of geographies
county,"Marengo County, Alabama",2023,Alabama,51.3,45.2,0.669000000,51-75% of geographies
county,"Fremont County, Colorado",2023,Colorado,3.8,0.9,0.669000000,51-75% of geographies
county,"Westchester County, New York",2023,New York,14.0,8.8,0.669000000,51-75% of geographies
county,"Washington County, Maine",2023,Maine,1.0,0.1,0.669000000,51-75% of geographies
county,"Lewis County, West Virginia",2023,West Virginia,0.3,0.3,0.557000000,51-75% of geographies
county,"Coles County, Illinois",2023,Illinois,3.8,0.4,0.557000000,51-75% of geographies
county,"Baltimore County, Maryland",2023,Maryland,30.3,21.2,0.557000000,51-75% of geographies
county,"Butts County, Georgia",2023,Georgia,27.6,17.6,0.557000000,51-75% of geographies
county,"Sedgwick County, Colorado",2023,Colorado,0.9,0.6,0.673000000,51-75% of geographies
county,"Bradley County, Tennessee",2023,Tennessee,5.2,2.2,0.673000000,51-75% of geographies
county,"Cottle County, Texas",2023,Texas,4.9,8.0,0.673000000,51-75% of geographies
county,"Pender County, North Carolina",2023,North Carolina,12.4,10.8,0.561000000,51-75% of geographies
county,"Vanderburgh County, Indiana",2023,Indiana,9.7,4.5,0.561000000,51-75% of geographies
county,"Sabine County, Texas",2023,Texas,4.6,3.3,0.561000000,51-75% of geographies
county,"Fleming County, Kentucky",2023,Kentucky,1.1,0.6,0.677000000,51-75% of geographies
county,"Barton County, Missouri",2023,Missouri,0.2,0.0,0.677000000,51-75% of geographies
county,"Jefferson County, Iowa",2023,Iowa,5.9,1.3,0.677000000,51-75% of geographies
county,"Colonial Heights city, Virginia",2023,Virginia,18.0,5.8,0.565000000,51-75% of geographies
county,"Delaware County, Pennsylvania",2023,Pennsylvania,22.0,14.8,0.565000000,51-75% of geographies
county,"Amador County, California",2023,California,2.0,0.5,0.565000000,51-75% of geographies
county,"Wayne County, Kentucky",2023,Kentucky,1.4,0.2,0.681000000,51-75% of geographies
county,"Vermilion County, Illinois",2023,Illinois,14.8,5.5,0.681000000,51-75% of geographies
county,"Cattaraugus County, New York",2023,New York,1.5,0.4,0.681000000,51-75% of geographies
county,"Mitchell County, North Carolina",2023,North Carolina,0.8,0.1,0.569000000,51-75% of geographies
county,"Macon County, Tennessee",2023,Tennessee,0.8,0.0,0.569000000,51-75% of geographies
county,"Orange County, California",2023,California,1.6,1.0,0.569000000,51-75% of geographies
county,"Orange County, Texas",2023,Texas,8.6,5.4,0.685000000,51-75% of geographies
county,"Crenshaw County, Alabama",2023,Alabama,23.4,20.0,0.685000000,51-75% of geographies
county,"Murray County, Georgia",2023,Georgia,0.6,0.1,0.685000000,51-75% of geographies
county,"Mason County, Washington",2023,Washington,1.0,0.7,0.573000000,51-75% of geographies
county,"Charlottesville city, Virginia",2023,Virginia,17.0,9.5,0.573000000,51-75% of geographies
county,"Vernon County, Missouri",2023,Missouri,0.8,0.1,0.573000000,51-75% of geographies
county,"Dallas County, Arkansas",2023,Arkansas,43.8,31.3,0.689000000,51-75% of geographies
county,"Stephens County, Oklahoma",2023,Oklahoma,1.6,1.2,0.689000000,51-75% of geographies
county,"Grayson County, Texas",2023,Texas,5.4,2.6,0.689000000,51-75% of geographies
county,"Athens County, Ohio",2023,Ohio,2.5,0.8,0.577000000,51-75% of geographies
county,"Montgomery County, Arkansas",2023,Arkansas,0.9,0.1,0.577000000,51-75% of geographies
county,"Barry County, Missouri",2023,Missouri,0.3,0.0,0.577000000,51-75% of geographies
county,"Clare County, Michigan",2023,Michigan,0.6,0.2,0.693000000,51-75% of geographies
county,"Graham County, North Carolina",2023,North Carolina,0.7,0.0,0.693000000,51-75% of geographies
county,"Pulaski County, Missouri",2023,Missouri,10.5,5.6,0.693000000,51-75% of geographies
county,"Delta County, Colorado",2023,Colorado,0.8,0.0,0.581000000,51-75% of geographies
county,"Scott County, Indiana",2023,Indiana,0.3,0.0,0.581000000,51-75% of geographies
county,"Clay County, Illinois",2023,Illinois,0.7,0.0,0.581000000,51-75% of geographies
county,"Clatsop County, Oregon",2023,Oregon,0.9,0.3,0.581000000,51-75% of geographies
county,"Oconee County, South Carolina",2023,South Carolina,6.8,4.9,0.697000000,51-75% of geographies
county,"Leon County, Texas",2023,Texas,7.3,6.4,0.697000000,51-75% of geographies
county,"Washoe County, Nevada",2023,Nevada,2.4,0.9,0.697000000,51-75% of geographies
county,"McCreary County, Kentucky",2023,Kentucky,6.9,0.2,0.697000000,51-75% of geographies
county,"Grayson County, Virginia",2023,Virginia,5.2,0.4,0.585000000,51-75% of geographies
county,"Meigs County, Ohio",2023,Ohio,0.6,0.3,0.585000000,51-75% of geographies
county,"Henry County, Kentucky",2023,Kentucky,2.7,3.4,0.585000000,51-75% of geographies
county,"Allen County, Kansas",2023,Kansas,1.9,1.3,0.585000000,51-75% of geographies
county,"Douglas County, Georgia",2023,Georgia,49.2,41.9,0.701000000,51-75% of geographies
county,"Letcher County, Kentucky",2023,Kentucky,0.7,0.5,0.701000000,51-75% of geographies
county,"Barton County, Kansas",2023,Kansas,0.7,0.6,0.701000000,51-75% of geographies
county,"Butte County, Idaho",2023,Idaho,0.0,0.0,0.701000000,51-75% of geographies
county,"Switzerland County, Indiana",2023,Indiana,0.3,0.0,0.589000000,51-75% of geographies
county,"Weld County, Colorado",2023,Colorado,1.4,0.4,0.589000000,51-75% of geographies
county,"Nez Perce County, Idaho",2023,Idaho,0.1,0.0,0.589000000,51-75% of geographies
county,"Randolph County, Arkansas",2023,Arkansas,1.1,1.4,0.705000000,51-75% of geographies
county,"Pittsylvania County, Virginia",2023,Virginia,20.7,18.5,0.705000000,51-75% of geographies
county,"Chester County, South Carolina",2023,South Carolina,36.0,29.8,0.705000000,51-75% of geographies
county,"Ross County, Ohio",2023,Ohio,5.4,1.5,0.593000000,51-75% of geographies
county,"Multnomah County, Oregon",2023,Oregon,5.5,3.2,0.593000000,51-75% of geographies
county,"Mifflin County, Pennsylvania",2023,Pennsylvania,0.7,0.5,0.593000000,51-75% of geographies
county,"Lee County, Florida",2023,Florida,8.0,3.9,0.709000000,51-75% of geographies
county,"Crane County, Texas",2023,Texas,2.6,2.9,0.709000000,51-75% of geographies
county,"Kaufman County, Texas",2023,Texas,16.8,13.7,0.709000000,51-75% of geographies
county,"Martin County, Texas",2023,Texas,1.2,0.0,0.597000000,51-75% of geographies
county,"Pike County, Arkansas",2023,Arkansas,3.8,3.6,0.597000000,51-75% of geographies
county,"Douglas County, Missouri",2023,Missouri,0.9,0.5,0.597000000,51-75% of geographies
county,"Austin County, Texas",2023,Texas,9.3,7.3,0.713000000,51-75% of geographies
county,"Pointe Coupee Parish, Louisiana",2023,Louisiana,32.3,27.5,0.713000000,51-75% of geographies
county,"Maricopa County, Arizona",2023,Arizona,5.8,3.0,0.713000000,51-75% of geographies
county,"Androscoggin County, Maine",2023,Maine,4.7,0.8,0.601000000,51-75% of geographies
county,"Braxton County, West Virginia",2023,West Virginia,0.9,2.2,0.601000000,51-75% of geographies
county,"Gallia County, Ohio",2023,Ohio,2.0,1.2,0.601000000,51-75% of geographies
county,"Lincoln County, Oregon",2023,Oregon,0.3,0.1,0.717000000,51-75% of geographies
county,"Alleghany County, North Carolina",2023,North Carolina,1.5,0.8,0.717000000,51-75% of geographies
county,"Davidson County, Tennessee",2023,Tennessee,25.2,18.4,0.717000000,51-75% of geographies
county,"Upshur County, West Virginia",2023,West Virginia,1.4,0.0,0.605000000,51-75% of geographies
county,"Staunton city, Virginia",2023,Virginia,11.0,6.8,0.605000000,51-75% of geographies
county,"Anchorage Municipality, Alaska",2023,Alaska,5.3,3.5,0.605000000,51-75% of geographies
county,"Trinity County, California",2023,California,0.9,0.2,0.721000000,51-75% of geographies
county,"Crawford County, Kansas",2023,Kansas,2.2,0.7,0.721000000,51-75% of geographies
county,"Lake County, Michigan",2023,Michigan,8.7,4.3,0.721000000,51-75% of geographies
county,"McCormick County, South Carolina",2023,South Carolina,41.2,30.0,0.609000000,51-75% of geographies
county,"Chemung County, New York",2023,New York,5.9,2.5,0.609000000,51-75% of geographies
county,"Pontotoc County, Mississippi",2023,Mississippi,14.8,12.4,0.609000000,51-75% of geographies
county,"Deaf Smith County, Texas",2023,Texas,1.9,0.2,0.725000000,51-75% of geographies
county,"Jefferson County, Alabama",2023,Alabama,42.5,33.8,0.725000000,51-75% of geographies
county,"Broome County, New York",2023,New York,5.5,2.0,0.725000000,51-75% of geographies
county,"Smith County, Mississippi",2023,Mississippi,24.1,22.7,0.725000000,51-75% of geographies
county,"Grainger County, Tennessee",2023,Tennessee,1.1,0.2,0.613000000,51-75% of geographies
county,"St. Joseph County, Indiana",2023,Indiana,12.6,6.3,0.613000000,51-75% of geographies
county,"Santa Cruz County, California",2023,California,1.0,0.3,0.613000000,51-75% of geographies
county,"Winston County, Alabama",2023,Alabama,1.2,0.5,0.613000000,51-75% of geographies
county,"Beadle County, South Dakota",2023,South Dakota,1.1,0.1,0.729000000,51-75% of geographies
county,"Vigo County, Indiana",2023,Indiana,6.1,2.8,0.729000000,51-75% of geographies
county,"Sedgwick County, Kansas",2023,Kansas,7.9,4.6,0.729000000,51-75% of geographies
county,"Mora County, New Mexico",2023,New Mexico,0.0,0.0,0.617000000,51-75% of geographies
county,"Fannin County, Georgia",2023,Georgia,0.7,0.5,0.617000000,51-75% of geographies
county,"Blount County, Alabama",2023,Alabama,1.3,0.8,0.617000000,51-75% of geographies
county,"Reagan County, Texas",2023,Texas,5.4,5.5,0.505000000,51-75% of geographies
county,"Knott County, Kentucky",2023,Kentucky,1.0,0.0,0.733000000,51-75% of geographies
county,"Laclede County, Missouri",2023,Missouri,0.7,0.4,0.733000000,51-75% of geographies
county,"Panola County, Texas",2023,Texas,11.4,9.8,0.733000000,51-75% of geographies
county,"Osage County, Oklahoma",2023,Oklahoma,10.2,8.1,0.621000000,51-75% of geographies
county,"Lake County, Florida",2023,Florida,10.1,6.6,0.621000000,51-75% of geographies
county,"Mackinac County, Michigan",2023,Michigan,4.2,1.3,0.621000000,51-75% of geographies
county,"San Benito County, California",2023,California,1.0,0.8,0.509000000,51-75% of geographies
county,"Tippecanoe County, Indiana",2023,Indiana,6.0,1.8,0.509000000,51-75% of geographies
county,"Lycoming County, Pennsylvania",2023,Pennsylvania,4.4,1.2,0.509000000,51-75% of geographies
county,"Cocke County, Tennessee",2023,Tennessee,1.5,1.3,0.737000000,51-75% of geographies
county,"Harnett County, North Carolina",2023,North Carolina,20.8,17.7,0.737000000,51-75% of geographies
county,"Yolo County, California",2023,California,2.7,1.1,0.737000000,51-75% of geographies
county,"Oceana County, Michigan",2023,Michigan,0.9,0.0,0.625000000,51-75% of geographies
county,"Greenville County, South Carolina",2023,South Carolina,16.8,11.1,0.625000000,51-75% of geographies
county,"Ventura County, California",2023,California,1.8,1.1,0.625000000,51-75% of geographies
county,"Alameda County, California",2023,California,9.9,6.8,0.513000000,51-75% of geographies
county,"Bourbon County, Kansas",2023,Kansas,2.2,0.3,0.513000000,51-75% of geographies
county,"New Castle County, Delaware",2023,Delaware,25.3,17.9,0.513000000,51-75% of geographies
county,"Bay County, Florida",2023,Florida,10.0,6.0,0.741000000,51-75% of geographies
county,"Medina County, Texas",2023,Texas,2.8,1.6,0.741000000,51-75% of geographies
county,"Kiowa County, Oklahoma",2023,Oklahoma,3.4,1.3,0.741000000,51-75% of geographies
county,"Fayette County, Indiana",2023,Indiana,1.1,1.1,0.629000000,51-75% of geographies
county,"Walton County, Florida",2023,Florida,3.8,2.4,0.629000000,51-75% of geographies
county,"Green County, Kentucky",2023,Kentucky,1.2,0.9,0.629000000,51-75% of geographies
county,"Rio Blanco County, Colorado",2023,Colorado,0.1,0.0,0.517000000,51-75% of geographies
county,"Searcy County, Arkansas",2023,Arkansas,0.1,0.0,0.517000000,51-75% of geographies
county,"Wyoming County, West Virginia",2023,West Virginia,0.7,0.3,0.517000000,51-75% of geographies
county,"Mercer County, New Jersey",2023,New Jersey,19.2,12.8,0.745000000,51-75% of geographies
county,"Wadena County, Minnesota",2023,Minnesota,0.7,0.2,0.745000000,51-75% of geographies
county,"Jasper County, Missouri",2023,Missouri,1.8,1.0,0.745000000,51-75% of geographies
county,"West Carroll Parish, Louisiana",2023,Louisiana,15.4,8.6,0.633000000,51-75% of geographies
county,"Manatee County, Florida",2023,Florida,7.9,3.9,0.633000000,51-75% of geographies
county,"Washington County, Maryland",2023,Maryland,11.5,4.3,0.633000000,51-75% of geographies
county,"Cayuga County, New York",2023,New York,3.1,0.4,0.521000000,51-75% of geographies
county,"Montgomery County, Texas",2023,Texas,6.0,4.6,0.521000000,51-75% of geographies
county,"Creek County, Oklahoma",2023,Oklahoma,2.1,1.1,0.521000000,51-75% of geographies
county,"Wright County, Missouri",2023,Missouri,0.2,0.1,0.749000000,51-75% of geographies
county,"Spartanburg County, South Carolina",2023,South Carolina,19.8,13.4,0.749000000,51-75% of geographies
county,"Shoshone County, Idaho",2023,Idaho,0.9,0.0,0.749000000,51-75% of geographies
county,"Kodiak Island Borough, Alaska",2023,Alaska,0.6,0.0,0.637000000,51-75% of geographies
county,"Clay County, South Dakota",2023,South Dakota,2.0,0.0,0.637000000,51-75% of geographies
county,"Chippewa County, Michigan",2023,Michigan,5.8,0.1,0.637000000,51-75% of geographies
county,"Hood County, Texas",2023,Texas,1.1,0.1,0.525000000,51-75% of geographies
county,"Bond County, Illinois",2023,Illinois,6.9,0.3,0.525000000,51-75% of geographies
county,"Copper River Census Area, Alaska",2023,Alaska,0.1,0.0,0.525000000,51-75% of geographies
county,"McIntosh County, Oklahoma",2023,Oklahoma,2.8,3.0,0.753000000,51-75% of geographies
county,"Crawford County, Arkansas",2023,Arkansas,1.2,0.6,0.753000000,51-75% of geographies
county,"Hopkins County, Texas",2023,Texas,7.1,5.7,0.753000000,51-75% of geographies
county,"Concho County, Texas",2023,Texas,3.7,0.0,0.753000000,51-75% of geographies
county,"Coffee County, Tennessee",2023,Tennessee,4.1,1.5,0.641000000,51-75% of geographies
county,"Payne County, Oklahoma",2023,Oklahoma,3.7,1.4,0.641000000,51-75% of geographies
county,"Benton County, Washington",2023,Washington,1.7,0.7,0.641000000,51-75% of geographies
county,"Klickitat County, Washington",2023,Washington,0.7,0.0,0.641000000,51-75% of geographies
county,"Lewis County, Tennessee",2023,Tennessee,0.8,0.0,0.529000000,51-75% of geographies
county,"Rockcastle County, Kentucky",2023,Kentucky,0.6,0.4,0.529000000,51-75% of geographies
